timestamp_utc,gpu0_used_mib,gpu1_used_mib,gpu0_util,gpu1_util
2026-09-26T15:07:46.360176+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:47.410028+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:48.461471+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:49.512166+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:50.562815+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:51.611820+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:52.659483+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:53.712127+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:54.761055+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:55.812084+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:56.861996+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:57.912698+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:07:58.960132+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:00.009110+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:01.057800+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:02.107544+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:03.157831+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:04.208664+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:05.257993+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:06.305011+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:07.353784+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:08.404190+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:09.455771+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:10.506709+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:11.557271+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:12.605664+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:13.653437+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:14.702345+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:15.752429+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:16.796865+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:17.848438+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:18.898785+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:19.947528+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:20.995724+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:22.044611+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:23.093888+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:24.144681+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:25.195414+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:26.246346+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:27.296145+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:28.343365+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:29.393407+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:30.445243+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:31.496662+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:32.549144+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:33.598366+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:34.646293+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:35.685717+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:36.736381+00:00,0.0,0.0,0.0,0.0
